manual_interval_id,predicted_interval_id,window_index,channel_index,channel,manual_start_seconds_in_recording,manual_end_seconds_in_recording,predicted_start_seconds_in_recording,predicted_end_seconds_in_recording,manual_duration_seconds,predicted_duration_seconds,overlap_seconds,union_seconds,interval_iou,interval_dice,start_error_seconds,end_error_seconds,center_error_seconds,duration_error_seconds,predicted_mean_probability,predicted_max_probability
manual_ground_truth_w0090_c01_i001,m3_improved_prediction_w0090_c01_i017,90,1,Fp1,457.804,460.0,459.324,459.9,2.1959999999999997,0.5760000000000005,0.575999999999965,2.1960000000000264,0.26229508196719403,0.4155844155843903,1.5200000000000387,0.10000000000002274,0.7099999999999795,1.6199999999999992,0.7893620133399963,0.9353338479995728
manual_ground_truth_w0090_c01_i000,m3_improved_prediction_w0090_c01_i003,90,1,Fp1,451.68,454.676,451.648,452.016,2.9960000000000004,0.3680000000000001,0.33600000000001273,3.027999999999963,0.11096433289300424,0.19976218787158898,0.031999999999982265,2.659999999999968,1.3460000000000036,2.628,0.8097072839736938,0.9466532468795776
manual_ground_truth_w0090_c02_i001,m3_improved_prediction_w0090_c02_i022,90,2,Fp2,457.804,460.0,459.36,459.896,2.1959999999999997,0.5360000000000014,0.5360000000000014,2.1960000000000264,0.24408014571948766,0.39238653001464213,1.55600000000004,0.103999999999985,0.7260000000000559,1.6599999999999984,0.7885404825210571,0.933513343334198
manual_ground_truth_w0090_c02_i000,m3_improved_prediction_w0090_c02_i003,90,2,Fp2,451.68,454.676,451.644,452.156,2.9960000000000004,0.5120000000000002,0.4759999999999991,3.0319999999999823,0.1569920844327183,0.2713797035347771,0.036000000000001364,2.519999999999982,1.27800000000002,2.484,0.7645944356918335,0.9596466422080994
manual_ground_truth_w0090_c07_i000,m3_improved_prediction_w0090_c07_i001,90,7,Fz,451.68,454.676,451.664,451.892,2.9960000000000004,0.22799999999999998,0.21199999999998909,3.0120000000000005,0.07038512616201496,0.13151364764267312,0.016000000000019554,2.783999999999992,1.3999999999999773,2.7680000000000007,0.7584807872772217,0.9420347213745117
manual_ground_truth_w0090_c07_i001,m3_improved_prediction_w0090_c07_i004,90,7,Fz,457.804,460.0,459.828,459.84,2.1959999999999997,0.012000000000000455,0.012000000000000455,2.1960000000000264,0.005464480874317081,0.010869565217391715,2.024000000000001,0.160000000000025,0.9319999999999595,2.1839999999999993,0.37531647086143494,0.40246933698654175
manual_ground_truth_w0090_c11_i000,m3_improved_prediction_w0090_c11_i001,90,11,F4,451.68,454.676,451.68,451.832,2.9960000000000004,0.15200000000000014,0.1519999999999868,2.995999999999981,0.05073431241655133,0.09656925031765361,0.0,2.843999999999994,1.4220000000000255,2.8440000000000003,0.7446112036705017,0.8840677738189697
manual_ground_truth_w0090_c14_i000,m3_improved_prediction_w0090_c14_i000,90,14,F7,451.68,454.676,451.684,451.824,2.9960000000000004,0.14000000000000012,0.13999999999998636,2.995999999999981,0.04672897196261257,0.08928571428570557,0.004000000000019099,2.8519999999999754,1.4239999999999782,2.8560000000000003,0.7799205183982849,0.9411845207214355
manual_ground_truth_w0090_c15_i000,m3_improved_prediction_w0090_c15_i000,90,15,F8,451.68,454.676,451.7,451.808,2.9960000000000004,0.1080000000000001,0.10800000000000409,2.995999999999981,0.03604806408544886,0.069587628865982,0.01999999999998181,2.867999999999995,1.4239999999999782,2.8880000000000003,0.6428393125534058,0.820946216583252
manual_ground_truth_w0090_c29_i000,m3_improved_prediction_w0090_c29_i001,90,29,C4,451.68,454.676,452.008,452.036,2.9960000000000004,0.028000000000000025,0.02800000000002001,2.995999999999981,0.009345794392530103,0.01851851851853175,0.32799999999997453,2.6399999999999864,1.156000000000006,2.9680000000000004,0.3846491277217865,0.414141982793808
manual_ground_truth_w0090_c32_i001,m3_improved_prediction_w0090_c32_i018,90,32,T7,457.804,460.0,459.112,459.348,2.1959999999999997,0.23600000000000065,0.23599999999999,2.1960000000000264,0.10746812386156064,0.1940789473684128,1.3080000000000496,0.6519999999999868,0.3280000000000314,1.959999999999999,0.5657164454460144,0.7655733823776245
manual_ground_truth_w0090_c32_i000,m3_improved_prediction_w0090_c32_i000,90,32,T7,451.68,454.676,451.692,451.944,2.9960000000000004,0.252,0.25200000000000955,2.995999999999981,0.08411214953271401,0.1551724137931093,0.012000000000000455,2.731999999999971,1.3600000000000136,2.7440000000000007,0.7238481044769287,0.8800968527793884
manual_ground_truth_w0090_c33_i001,m3_improved_prediction_w0090_c33_i006,90,33,T8,457.804,460.0,457.856,458.084,2.1959999999999997,0.22799999999999976,0.22800000000000864,2.1960000000000264,0.10382513661202454,0.18811881188119528,0.05200000000002092,1.9159999999999968,0.9319999999999595,1.968,0.444235622882843,0.5908223390579224
manual_ground_truth_w0090_c33_i000,m3_improved_prediction_w0090_c33_i000,90,33,T8,451.68,454.676,451.68,451.964,2.9960000000000004,0.28400000000000003,0.2839999999999918,2.995999999999981,0.09479305740987772,0.17317073170731206,0.0,2.711999999999989,1.3559999999999945,2.7120000000000006,0.7142265439033508,0.8625410199165344
manual_ground_truth_w0090_c42_i001,m3_improved_prediction_w0090_c42_i000,90,42,Pz,457.804,460.0,458.128,458.16,2.1959999999999997,0.03200000000000003,0.03200000000003911,2.1960000000000264,0.01457194899819614,0.028725314183158986,0.3240000000000123,1.839999999999975,0.7579999999999814,2.1639999999999997,0.4216020703315735,0.4561496376991272
manual_ground_truth_w0090_c43_i001,m3_improved_prediction_w0090_c43_i000,90,43,P3,457.804,460.0,458.08,458.188,2.1959999999999997,0.10800000000000054,0.10800000000000409,2.1960000000000264,0.049180327868853735,0.09375000000000354,0.27600000000001046,1.8120000000000118,0.7679999999999723,2.087999999999999,0.7164928913116455,0.8923652172088623
manual_ground_truth_w0090_c44_i001,m3_improved_prediction_w0090_c44_i007,90,44,P4,457.804,460.0,458.076,458.188,2.1959999999999997,0.1120000000000001,0.11199999999996635,2.1960000000000264,0.05100182149360884,0.09705372616981486,0.2720000000000482,1.8120000000000118,0.7699999999999818,2.0839999999999996,0.7038046717643738,0.8470134139060974
manual_ground_truth_w0090_c44_i000,m3_improved_prediction_w0090_c44_i001,90,44,P4,451.68,454.676,452.484,452.572,2.9960000000000004,0.08800000000000008,0.08800000000002228,2.995999999999981,0.029372496662223913,0.057068741893659056,0.8039999999999736,2.103999999999985,0.6499999999999773,2.9080000000000004,0.43134066462516785,0.4960949122905731
manual_ground_truth_w0090_c47_i001,m3_improved_prediction_w0090_c47_i000,90,47,P7,457.804,460.0,458.084,458.164,2.1959999999999997,0.08000000000000007,0.07999999999998408,2.1960000000000264,0.03642987249543858,0.07029876977151502,0.28000000000002956,1.8360000000000127,0.7779999999999632,2.1159999999999997,0.578384280204773,0.676103949546814
manual_ground_truth_w0090_c48_i001,m3_improved_prediction_w0090_c48_i001,90,48,P8,457.804,460.0,458.1,458.156,2.1959999999999997,0.05600000000000094,0.055999999999983174,2.1960000000000264,0.02550091074680442,0.04973357015984295,0.2960000000000491,1.843999999999994,0.7739999999999441,2.139999999999999,0.48236367106437683,0.5383272171020508
manual_ground_truth_w0091_c01_i001,m3_improved_prediction_w0091_c01_i010,91,1,Fp1,463.304,465.0,463.8,464.824,1.6959999999999997,1.0239999999999991,1.024000000000001,1.6960000000000264,0.6037735849056515,0.7529411764705892,0.49600000000003774,0.17599999999998772,0.160000000000025,0.6720000000000006,0.633080244064331,0.8090471029281616
manual_ground_truth_w0091_c01_i000,m3_improved_prediction_w0091_c01_i006,91,1,Fp1,457.804,460.896,459.432,460.356,3.092,0.9239999999999995,0.9239999999999782,3.0920000000000414,0.2988357050452671,0.46015936254978995,1.6280000000000427,0.5400000000000205,0.5439999999999827,2.1680000000000006,0.8329461216926575,0.9463609457015991
manual_ground_truth_w0091_c02_i001,m3_improved_prediction_w0091_c02_i008,91,2,Fp2,463.304,465.0,463.788,464.324,1.6959999999999997,0.5359999999999996,0.5360000000000014,1.6960000000000264,0.3160377358490525,0.48028673835125585,0.4840000000000373,0.6759999999999877,0.0959999999999468,1.1600000000000001,0.6825865507125854,0.8403419852256775
manual_ground_truth_w0091_c02_i000,m3_improved_prediction_w0091_c02_i004,91,2,Fp2,457.804,460.896,459.436,460.36,3.092,0.9240000000000004,0.924000000000035,3.0920000000000414,0.29883570504528545,0.4601593625498182,1.632000000000005,0.5360000000000014,0.5480000000000018,2.1679999999999997,0.811819851398468,0.9277417063713074
manual_ground_truth_w0091_c07_i001,m3_improved_prediction_w0091_c07_i001,91,7,Fz,463.304,465.0,463.8,463.844,1.6959999999999997,0.04399999999999871,0.04399999999998272,1.6960000000000264,0.025943396226404503,0.05057471264365834,0.49600000000003774,1.156000000000006,0.3299999999999841,1.652000000000001,0.40931975841522217,0.4603598415851593
manual_ground_truth_w0091_c07_i000,m3_improved_prediction_w0091_c07_i000,91,7,Fz,457.804,460.896,460.056,460.104,3.092,0.04800000000000004,0.04800000000000182,3.0920000000000414,0.015523932729625219,0.03057324840764447,2.2520000000000095,0.79200000000003,0.7299999999999613,3.044,0.3892935812473297,0.40341246128082275
manual_ground_truth_w0091_c11_i001,m3_improved_prediction_w0091_c11_i002,91,11,F4,463.304,465.0,463.796,463.848,1.6959999999999997,0.05200000000000138,0.05200000000002092,1.6960000000000264,0.030660377358502425,0.05949656750574472,0.49200000000001864,1.1519999999999868,0.3299999999999841,1.6439999999999984,0.4357690215110779,0.5136523246765137
manual_ground_truth_w0091_c14_i001,m3_improved_prediction_w0091_c14_i004,91,14,F7,463.304,465.0,464.348,464.724,1.6959999999999997,0.37599999999999945,0.37599999999997635,1.6960000000000264,0.22169811320752977,0.3629343629343402,1.0440000000000396,0.27600000000001046,0.38400000000001455,1.3200000000000003,0.5477392077445984,0.7627817392349243
manual_ground_truth_w0091_c15_i001,m3_improved_prediction_w0091_c15_i012,91,15,F8,463.304,465.0,464.416,464.73199999999997,1.6959999999999997,0.31599999999999895,0.3159999999999741,1.6960000000000264,0.18632075471696294,0.31411530815106786,1.1120000000000232,0.2680000000000291,0.4219999999999686,1.3800000000000008,0.5861274600028992,0.7849072217941284
manual_ground_truth_w0091_c15_i000,m3_improved_prediction_w0091_c15_i003,91,15,F8,457.804,460.896,459.924,459.96,3.092,0.03599999999999959,0.036000000000001364,3.0920000000000414,0.011642949547218914,0.023017902813300108,2.1200000000000045,0.9360000000000355,0.5919999999999845,3.0560000000000005,0.4161818027496338,0.46865522861480713
manual_ground_truth_w0091_c29_i001,m3_improved_prediction_w0091_c29_i000,91,29,C4,463.304,465.0,464.008,464.092,1.6959999999999997,0.0840000000000014,0.08400000000000318,1.6960000000000264,0.04952830188679356,0.09438202247191363,0.7040000000000077,0.9080000000000155,0.10200000000003229,1.6119999999999983,0.5141529440879822,0.5917500257492065
manual_ground_truth_w0091_c32_i001,m3_improved_prediction_w0091_c32_i006,91,32,T7,463.304,465.0,463.704,464.992,1.6959999999999997,1.2880000000000003,1.288000000000011,1.6960000000000264,0.7594339622641456,0.8632707774799001,0.4000000000000341,0.007999999999981355,0.19600000000002638,0.4079999999999995,0.8063231110572815,0.9690549969673157
manual_ground_truth_w0091_c32_i000,m3_improved_prediction_w0091_c32_i005,91,32,T7,457.804,460.896,458.864,460.52,3.092,1.6559999999999997,1.656000000000006,3.0920000000000414,0.5355756791720516,0.6975568660488652,1.0600000000000023,0.3760000000000332,0.34199999999998454,1.4360000000000004,0.775596559047699,0.939568042755127
manual_ground_truth_w0091_c33_i000,m3_improved_prediction_w0091_c33_i003,91,33,T8,457.804,460.896,458.36,460.476,3.092,2.116,2.1159999999999854,3.0920000000000414,0.6843467011642811,0.8125960061443877,0.55600000000004,0.4200000000000159,0.06799999999998363,0.976,0.8285583257675171,0.9359316825866699
manual_ground_truth_w0091_c33_i001,m3_improved_prediction_w0091_c33_i009,91,33,T8,463.304,465.0,463.64,464.536,1.6959999999999997,0.895999999999999,0.896000000000015,1.6960000000000264,0.5283018867924535,0.69135802469137,0.33600000000001273,0.46399999999999864,0.06400000000002137,0.8000000000000007,0.7655202150344849,0.9745591878890991
manual_ground_truth_w0091_c43_i000,m3_improved_prediction_w0091_c43_i001,91,43,P3,457.804,460.896,458.752,458.888,3.092,0.13600000000000012,0.13599999999996726,3.0920000000000414,0.0439844760672592,0.08426270136305282,0.9480000000000359,2.008000000000038,0.5300000000000296,2.956,0.4657789170742035,0.5838998556137085
manual_ground_truth_w0091_c44_i000,m3_improved_prediction_w0091_c44_i000,91,44,P4,457.804,460.896,458.088,458.192,3.092,0.10400000000000009,0.103999999999985,3.0920000000000414,0.03363518758084851,0.06508135168960262,0.28400000000004866,2.7040000000000077,1.2100000000000364,2.988,0.4965047538280487,0.6158465147018433
manual_ground_truth_w0091_c47_i000,m3_improved_prediction_w0091_c47_i000,91,47,P7,457.804,460.896,458.732,458.888,3.092,0.1559999999999997,0.15599999999994907,3.0920000000000414,0.05045278137126358,0.09605911330046125,0.9280000000000541,2.008000000000038,0.5400000000000205,2.9360000000000004,0.48874029517173767,0.6052365303039551
manual_ground_truth_w0091_c48_i000,m3_improved_prediction_w0091_c48_i007,91,48,P8,457.804,460.896,460.232,460.496,3.092,0.26400000000000023,0.26399999999995316,3.0920000000000414,0.08538163001292032,0.1573301549463368,2.428000000000054,0.4000000000000341,1.01400000000001,2.828,0.6398364901542664,0.9059436917304993
manual_ground_truth_w0091_c48_i001,m3_improved_prediction_w0091_c48_i008,91,48,P8,463.304,465.0,463.948,463.98,1.6959999999999997,0.03200000000000003,0.03200000000003911,1.6960000000000264,0.018867924528324653,0.037037037037082304,0.6440000000000055,1.0199999999999818,0.18799999999998818,1.6639999999999997,0.3881629407405853,0.41206446290016174
manual_ground_truth_w0092_c01_i002,m3_improved_prediction_w0092_c01_i027,92,1,Fp1,469.624,470.0,469.64,469.848,0.37599999999999945,0.20800000000000018,0.20800000000002683,0.37599999999997635,0.5531914893618083,0.71232876712338,0.01599999999996271,0.1519999999999868,0.06799999999998363,0.16799999999999926,0.5321130156517029,0.67641282081604
manual_ground_truth_w0092_c01_i000,m3_improved_prediction_w0092_c01_i004,92,1,Fp1,460.0,460.896,460.6,460.936,0.896,0.3360000000000001,0.29599999999999227,0.9359999999999786,0.3162393162393152,0.4805194805194679,0.6000000000000227,0.03999999999996362,0.32000000000005,0.5599999999999999,0.8194781541824341,0.9257957935333252
manual_ground_truth_w0092_c01_i001,m3_improved_prediction_w0092_c01_i017,92,1,Fp1,463.304,467.168,466.348,466.744,3.8640000000000003,0.3959999999999999,0.396000000000015,3.8640000000000327,0.10248447204969245,0.18591549295775353,3.0440000000000396,0.42399999999997817,1.3100000000000591,3.4680000000000004,0.6568151712417603,0.8701614737510681
manual_ground_truth_w0092_c02_i002,m3_improved_prediction_w0092_c02_i021,92,2,Fp2,469.624,470.0,469.624,469.844,0.37599999999999945,0.21999999999999886,0.21999999999997044,0.37599999999997635,0.5851063829786816,0.7382550335569499,0.0,0.1560000000000059,0.07799999999997453,0.15600000000000058,0.5871713757514954,0.7185271382331848
manual_ground_truth_w0092_c02_i000,m3_improved_prediction_w0092_c02_i001,92,2,Fp2,460.0,460.896,460.604,460.932,0.896,0.32800000000000007,0.29200000000003,0.9320000000000164,0.3133047210300696,0.47712418300658493,0.603999999999985,0.036000000000001364,0.32000000000005,0.568,0.8271000385284424,0.9401662349700928
manual_ground_truth_w0092_c02_i001,m3_improved_prediction_w0092_c02_i014,92,2,Fp2,463.304,467.168,466.352,466.848,3.8640000000000003,0.49599999999999955,0.49600000000003774,3.8640000000000327,0.12836438923396312,0.22752293577983385,3.048000000000002,0.3199999999999932,1.3640000000000327,3.3680000000000008,0.6692607402801514,0.8674890398979187
manual_ground_truth_w0092_c07_i001,m3_improved_prediction_w0092_c07_i003,92,7,Fz,463.304,467.168,466.42,466.464,3.8640000000000003,0.04400000000000048,0.04399999999998272,3.8640000000000327,0.011387163561072037,0.022517911975426158,3.1160000000000423,0.7040000000000077,1.2060000000000173,3.82,0.4378669559955597,0.5060306787490845
manual_ground_truth_w0092_c07_i000,m3_improved_prediction_w0092_c07_i000,92,7,Fz,460.0,460.896,460.696,460.704,0.896,0.008000000000000007,0.007999999999981355,0.896000000000015,0.008928571428550471,0.01769911504420654,0.6960000000000264,0.19200000000000728,0.2520000000000664,0.888,0.36352598667144775,0.37325993180274963
manual_ground_truth_w0092_c11_i000,m3_improved_prediction_w0092_c11_i000,92,11,F4,460.0,460.896,460.684,460.752,0.896,0.06799999999999995,0.06799999999998363,0.896000000000015,0.0758928571428376,0.1410788381742399,0.6840000000000259,0.14400000000000546,0.27000000000003865,0.8280000000000001,0.4353445768356323,0.5421728491783142
manual_ground_truth_w0092_c11_i002,m3_improved_prediction_w0092_c11_i008,92,11,F4,469.624,470.0,469.82,469.844,0.37599999999999945,0.023999999999999133,0.02400000000000091,0.37599999999997635,0.06382978723404899,0.12000000000000498,0.19599999999996953,0.1560000000000059,0.01999999999998181,0.3520000000000003,0.42414477467536926,0.48154953122138977
manual_ground_truth_w0092_c11_i001,m3_improved_prediction_w0092_c11_i003,92,11,F4,463.304,467.168,463.74,463.764,3.8640000000000003,0.023999999999999577,0.02400000000000091,3.8640000000000327,0.006211180124223785,0.012345679012346147,0.43600000000003547,3.4039999999999964,1.4839999999999804,3.8400000000000007,0.43059873580932617,0.48878777027130127
manual_ground_truth_w0092_c14_i001,m3_improved_prediction_w0092_c14_i006,92,14,F7,463.304,467.168,466.252,466.58,3.8640000000000003,0.3280000000000003,0.32799999999997453,3.8640000000000327,0.08488612836438192,0.15648854961830846,2.948000000000036,0.5880000000000223,1.1800000000000068,3.536,0.6443812847137451,0.8855416178703308
